cid,comment,reply_cid,reply_id,reply_text,"cid,comment","cid,comment,""cid,comment"""
7018008887085663002,kek di Growtopia anjem😂,7.018031866159138e+18,7018008887085663002,wkwk manip yek,,
7018031056809526043,"Boleh apa tidak sih sebenernya,Kalau Dropshipping ama reseller sama ga sih?",7.018033161775007e+18,7018031056809526043,"oh, kan nanya juga boleh apa tidak.. klo reseller itu nyetok barang.. klo dropship kyk ilustrasi video",,
7018031056809526043,"Boleh apa tidak sih sebenernya,Kalau Dropshipping ama reseller sama ga sih?",7.018032925489284e+18,7018031056809526043,soalnya hukum jual beli salah satunya ibarat menjual kucing dalam karung.. bisa jadi barang yg jual rusak dsb.. cmiiw,,
7018031056809526043,"Boleh apa tidak sih sebenernya,Kalau Dropshipping ama reseller sama ga sih?",7.018032803560556e+18,7018031056809526043,hukum indo,,
7018031056809526043,"Boleh apa tidak sih sebenernya,Kalau Dropshipping ama reseller sama ga sih?",7.018032606042736e+18,7018031056809526043,"setau aku yah, dropshiping tanpa mengetahui/melihat barang yg dijual k costumer itu hukumnya haram..",,
7018031056809526043,"Boleh apa tidak sih sebenernya,Kalau Dropshipping ama reseller sama ga sih?",7.018032780202575e+18,7018031056809526043,bukan hukum agama bro,,
7018032495560327937,riba kak,7.018037999984264e+18,7018032495560327937,kok riba?,,
7018032495560327937,riba kak,7.018540542649255e+18,7018032495560327937,iy karena mengambil untung 2x lipat atau lebih,,
7018032495560327937,riba kak,7.018543790852031e+18,7018032495560327937,ambil untung banyak itu masa termasuk riba kang?,,
7018032495560327937,riba kak,7.019275689493104e+18,7018032495560327937,iy kak emng bgtu kak dalam Islam,,
7017772654518371073,fyp yang ku inginkan,7.018022224863544e+18,7017772654518371073,pengen fyp tapi akun privat GG bro ✨,,
7018046136913216282,dropship enaknya kita hilang dulu sama selulernya klo kita bakal dropship jd pengirimnya atas nama kita bukan atas nama tmpt kita beli barangnya,7.314457299216549e+18,7018046136913216282,bisa kah pengirimnya jd atas nama kita? gmn carany,,
7018045734797067010,"mnrut islam haram.. barang blm ada tp dh dijual dluan..ibarat kata beli kacang tp br keluar tunasnya.kcl reseller,dia jual krna mmg brgnya sdh redy.",7.01854087595326e+18,7018045734797067010,dan ini termasuk riba kn bng?? soal ny ngambil untung berkali lipat,,
7041680179525845765,Hey this is such a great video! Thanks for sharing!,7.042602084012738e+18,7041680179525845765,No worries!,,
7034036112973054722,Do you mean starting with a fulfilment centre? Iv noticed a lot of fulfilment centres have minimum orders weekly which are unknown with a start up?,7.111808783295415e+18,7034036112973054722,Believe me or not this lady have changed my life @lara_ecomwolf,,
7034036528834249473,Woweee ! Amazing,7.100715467362403e+18,7034036528834249473,❤️❤️❤️,,
7034278927573320450,Great tips,7.282694552664999e+18,7034278927573320450,DM now,,
7070935130483606318,Sweet,7.100715543170614e+18,7070935130483606318,❤️❤️❤️,,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.037825117120234e+18,7037499825281663770,kita harus semangatttt🥰 bentar lg Insya Allah bisa . yuk bisa yukkkk🥰,,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.064938173193143e+18,7037499825281663770,ajarin aku cara jualan di tiktok say.pliiisss .aku live gk ad yg nonton 😂,,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.0381657370219e+18,7037499825281663770,"aku juga hahaha, gpp jd pecutan aj yukk harus makin byk usaha byk belajar lagi 😂",,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.038608036377757e+18,7037499825281663770,tetap semangat terus,,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.387394118873777e+18,7037499825281663770,mungkin jarang pasang iklan kak,,
7037499825281663770,kok aq sendiri Uda mau 1. tahun msh biasa belum dapet banjir orderan..,7.048544116749485e+18,7037499825281663770,"teknik marketing nya mungkin kak yang salah, semangat 😊",,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.039244393156511e+18,7037847150335738651,mana ada yg mau share. kan itu dapur 😅 paling klo yg umum2 aja kak,,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.06181678825382e+18,7037847150335738651,modalnya total untuk iklan atau endorse atau stok biasanya kak,,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.042273858224981e+18,7037847150335738651,..,,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.040084836798727e+18,7037847150335738651,"maksimalin iklan dan promosi sih, yg pasti modalnya jg kenceng kalo pgn cepet mah😅",,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.053978545425204e+18,7037847150335738651,"betul, kudu total",,
7037847150335738651,kk plis bgt ajarin gmn marketingnya,7.053978495370184e+18,7037847150335738651,iklan,,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.046696822131754e+18,7046696698609500955,"Iklan di ig jg ampir tiap hari, pdahal aku jual hijab bagus banget, pake bahan2 premium",,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.369190801341089e+18,7046696698609500955,Skrg gmn kak,,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.370380754603443e+18,7046696698609500955,Alhamdulillah kak MasyaAllah skrg lancar,,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.369478295342482e+18,7046696698609500955,selama ga didoakan aneh2 sm ortu insya Allah msh bs ko ka. mgkn hrs nemu bbrp kali jenis usaha baru dpt.,,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.370380604561769e+18,7046696698609500955,"Ortuku udh meninggal kak 2 2 nya, alhamdulillah kok skrg usaha aku udh lancarr, ternyata cm butuh wktu hehe",,
7046696698609500955,"Aku udah endorse selebgram mahal yg 2.5jt ttep ga ngaruh 🥺 dan bbrapa yg dbawah 1jt, sedih bgt 🥺",7.370610426469664e+18,7046696698609500955,alhamdulillah kl sdh lancar,,
7038079534533116699,kota mempengaruhi kesuksesan,7.03963743420811e+18,7038079534533116699,Jadi kayak kebawa vibrasi gitu ya,,
7038079534533116699,kota mempengaruhi kesuksesan,7.039648536174429e+18,7038079534533116699,pengaruhnya di pendapatan masyarakat kota ybs mempengaruhi daya beli org2 nya,,
7038079534533116699,kota mempengaruhi kesuksesan,7.041840400180758e+18,7038079534533116699,"akun medsos juga mempengaruhi..kalau udah banyak yg follow iklan2 dan promosi kita gampang masuk, pembeli kepo akhirnya beli🥰",,
7037831396019553050,sukses usahanya kak 🥰,7.039550641140057e+18,7037831396019553050,ini yg benr,,
7040096271432336155,ka bagi pengalamn kegagalan dmi kegalan dan cr bangkit smpe besar bgni gmn?,7.042982620115797e+18,7040096271432336155,semangat intinya..jangan putus asa,,
7039273083454489370,spill beli kantongan plastik packing dmna kak?,7.047364847025505e+18,7039273083454489370,aku jual kak di Shopee,,
7051568277025227547,gopaylatter nyimak 😂,7.05194686010971e+18,7051568277025227547,gopaylatter berbunga tidak?,,
7051568277025227547,gopaylatter nyimak 😂,7.051957365670807e+18,7051568277025227547,tidak tapi kena penalty kalau lambat bayar.,,
7051568277025227547,gopaylatter nyimak 😂,7.051957473401898e+18,7051568277025227547,penaltynya gimana mas?,,
7051568277025227547,gopaylatter nyimak 😂,7.051981539114305e+18,7051568277025227547,kalau gopay klw tdk salah denda Rp2000/hari dan itu termasuk mahal.,,
7051568277025227547,gopaylatter nyimak 😂,7.05201087434911e+18,7051568277025227547,tidak tapi ada biaya admin. gw si dpt 12500 per bulan,,
7051568277025227547,gopaylatter nyimak 😂,7.052093858829911e+18,7051568277025227547,betul..aku dari 400 skrg jadi 600 sekian...,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.051944051054675e+18,7051931903955682075,Gapake. Uang gue banyak 😅,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.051945192831616e+18,7051931903955682075,siapa?,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.0519461707168e+18,7051931903955682075,yang nanyaa ga sihhh 😖🥴,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.051957716923205e+18,7051931903955682075,trus bunga nya sama aja kaya bayar ongkir kan ?,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.05197001895538e+18,7051931903955682075,bunga nya lebih sedikit dibanding ongkir ke kalimantan 😌,,
7051931903955682075,"pake Shopee paylater biar gratis ongkir, bayar lngsung lunas",7.051992978440898e+18,7051931903955682075,Gapeduli,,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.051942803047237e+18,7051926677861434139,Dia ga ada bunga ya? Cuman biaya admin perbulan? Kalo paylater oren bunganya gede bgt walau bayar bulan depan alias ga cicilan,,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.051970812970419e+18,7051926677861434139,"Gada bunga , bayar admin aja tp dia gabisa dicicil bayarnya",,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.05238881917785e+18,7051926677861434139,ga enak bgt anjir ada biaya admin 😭 klo ga pake kena charge juga dong..,,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.05251113877704e+18,7051926677861434139,"Tp ga ada bunga, kalo ga pake ga ada biaya admin. Kalo spaylater bunganya diem diem gede di ujung",,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.052549659617183e+18,7051926677861434139,"gede di ujung kek gmn maksudnya? klo beli tiap merchan yg berbeda pasti beda bunganya. tp ini gw bicara yg ""langsung bayar"" ya, klo nyicil beda lagi",,
7051926677861434139,Bahkan gopaylater cashbacknya lebih banyak dari CC loh. Tergantung itu. Bulan lalu cashback gopaylater saya 450k. CC ga dapet apa apa,7.06185752583853e+18,7051926677861434139,Ada kok gopayletter gojek cicilan…,,
7051923831585997594,mending nabung dari pada pake paylater ya ga si?,7.052199590204196e+18,7051923831585997594,bener sih biar hidup aman damai,,
7051923831585997594,mending nabung dari pada pake paylater ya ga si?,7.051957846585591e+18,7051923831585997594,"tergantung sih. kalo pake paylater uang nya bisa diputerin buat invest,trading dll sih",,
7051923831585997594,mending nabung dari pada pake paylater ya ga si?,7.052977570778252e+18,7051923831585997594,gimana tuh caranya?,,
7051923831585997594,mending nabung dari pada pake paylater ya ga si?,7.183155466091873e+18,7051923831585997594,betul bgt 😂,,
7051937077721662235,limit paylater shopee sampe 50jt aja ga pernah aktifinnnn,7.051941323695343e+18,7051937077721662235,itu kalau di aktifin juga gak langsung dapet 50 jt,,
7051937077721662235,limit paylater shopee sampe 50jt aja ga pernah aktifinnnn,7.051941604046734e+18,7051937077721662235,tapi kalo kamu aktifin gak bakal sampe segitu paling gede awal cuma 2jutaan cmiiw,,
7062210464356696858,"pengen bgt coba gopaylatter tp takut, emg blm pernah kredit2 gitu sih jd ngeri",7.084896524995429e+18,7062210464356696858,a a a,,
7052164179318866714,gua pake shopee sama gopaylater. gopay besar bgt bunganya 🥺,7.052200973108512e+18,7052164179318866714,kalau gopay jgn ampe telat sehari 2rb soalnya ya mahal bgt,,
7051938962676073243,"paylater itu ibarat sahabat baik, tapi kalau disalah gunakan dia akan menjadi sangat jahat..",7.051939391078139e+18,7051938962676073243,kalo smart.. gunakan paylater untuk belanja karena cashback & point yg menguntungkan.. bukan untuk berhutang,,
7052262499957392155,Gokilnya gopaylater walaupun transaksinya 1rb jga kena fee 7500 per bulan,7.094334301558785e+18,7052262499957392155,ᴳʳᵃᶜⁱᵃˢ ᵖᵒʳ ᵛᵉʳ ᴰᴹ ᵉⁿ ᵂʰᵃᵗˢᴬᵖᵖ ⁺¹•⁶•¹•⁷•⁸•⁵•⁴•⁰•³•⁰•¹~~ᶠᵒʳ ᵀᵉˢˡᵃ ⁱⁿᵛᵉˢᵗ ˢᵗʳᵃᵗᵉᵍⁱᵉˢ 📊,,
7051945898938647322,Aplikasiku ditolak mulu 😂,7.060270266706298e+18,7051945898938647322,ɪ •ᴡɪʟʟ •ɪɴᴛʀᴏᴅᴜᴄᴇ •ʏᴏᴜ •on• how •to •make• profit•through•ɪɴᴠᴇꜱᴛᴍᴇɴᴛ •ᴡʜᴀᴛꜱᴀᴘᴘ ••+1••2•5•3*8•7•8••7•3•9★8™✓✔✔✔,,
7051940115484508955,Gw pake paylater kalo ada promo doang. Ada yg kayak gw gak?,7.060270333593028e+18,7051940115484508955,ɪ •ᴡɪʟʟ •ɪɴᴛʀᴏᴅᴜᴄᴇ •ʏᴏᴜ •on• how •to •make• profit•through•ɪɴᴠᴇꜱᴛᴍᴇɴᴛ •ᴡʜᴀᴛꜱᴀᴘᴘ ••+1••2•5•3*8•7•8••7•3•9★8™✓✔✔✔,,
7071488372720042778,AGREE!,7.071581717149435e+18,7071488372720042778,udah2...move on...cari idea baru...kreatif dikit apa...afiliator mulu😂,,
7388000430947140358,pengen coba tapi folowers ga ada,7.388000555727177e+18,7388000430947140358,plus bingung bikin konten mau mulai dari mna. biar bisa masuk ke fyp,,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.071771719346177e+18,7071211170501903130,"kok gitu, knp kak?",,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.072331347826279e+18,7071211170501903130,kan dia bilang sesuai regulasi...,,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.072331755361404e+18,7071211170501903130,karena produk jelas bukan judi,,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.075309534675666e+18,7071211170501903130,kok gitu maksudnya? kan itu udh jelas produknya bukan judi,,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.07552920146138e+18,7071211170501903130,"soalnya, klo afiliasi shopee, misal kmu kna afiliasi org buat beli produk di shopee, kmu gk akan rugi, solanya kmu dpt produknya, bda ama binomo",,
7071211170501903130,Shopee tuh salah satu yang pake affiliator yang sesuai dengan regulasi,7.0734081709366e+18,7071211170501903130,"makanya, saya nyoba aja beli sendiri bayar sendiri 😅",,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075296394013099e+18,7072372534712632090,lawak lawak,,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075291950572389e+18,7072372534712632090,beda lah bro lawak lu,,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075518817044235e+18,7072372534712632090,agak beda si menurutku,,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075471632025978e+18,7072372534712632090,ngacoo 😂😂,,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075330703953249e+18,7072372534712632090,ada di YouTube Mr gema.. emang hampir sama cuma beda gaya beda sistem.,,
7072372534712632090,sebenarnya affiliator tuh sistemnya sama aja kek MLM,7.075319589823006e+18,7072372534712632090,lawak,,
7072355148051464987,"Aku pernah jadi alifiator, user cuma perlu nebak angka aja. Modal 1rb, kalo bener dapet 60rb. Kalo 4angka bener, 1rb dapet hadiahnya 2.5juta. Baik kan",7.358001989495555e+18,7072355148051464987,tutor kak,,
7072355148051464987,"Aku pernah jadi alifiator, user cuma perlu nebak angka aja. Modal 1rb, kalo bener dapet 60rb. Kalo 4angka bener, 1rb dapet hadiahnya 2.5juta. Baik kan",7.373646248530953e+18,7072355148051464987,itu togel,,
7072355148051464987,"Aku pernah jadi alifiator, user cuma perlu nebak angka aja. Modal 1rb, kalo bener dapet 60rb. Kalo 4angka bener, 1rb dapet hadiahnya 2.5juta. Baik kan",7.358660519719585e+18,7072355148051464987,kocak lu bg😆😆,,
7071664468458996506,"ko, MLM itu termasuk affiliate marketing juga ga?",7.075338125274973e+18,7071664468458996506,hampir sama tpi beda sistem dan gaya,,
7140653609017279259,"Wah ternyata saya 1 grup sama suhu, di ratakan",7.141327076909499e+18,7140653609017279259,Msh belajar om,,
7107527107131491099,"sering2 post ya bng, nambah energi positif😁",7.107529458671683e+18,7107527107131491099,Siap 😁,,
